scientificName,countryCode,decimalLatitude,decimalLongitude,eventDate,day,month,year,occurrenceStatus,basisOfRecord,datasetKey,kingdom,phylum,class,order,family,genus,species,taxonRank,occurrenceID,individualCount
"Panthera leo (Linnaeus, 1758)",KE,-1.362347,36.850699,2022-05-09T08:58:00.000+02:00,9,5,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/117313802,1
"Panthera leo (Linnaeus, 1758)",UG,-0.027793,30.012104,2015-09-10T00:00:00.000+02:00,10,9,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/118342853,1
"Panthera leo (Linnaeus, 1758)",KE,-1.300909,36.967102,2022-06-05T17:10:00.000+02:00,5,6,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/121761032,1
"Panthera leo (Linnaeus, 1758)",UG,-0.686987,29.669515,2018-05-01T15:24:24.000+02:00,1,5,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/12192595,1
"Panthera leo (Linnaeus, 1758)",UG,-0.092745,30.157629,2014-01-03T19:55:00.000+01:00,3,1,2014,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/122376614,1
"Panthera leo (Linnaeus, 1758)",KE,-1.200782,36.939815,2017-04-15T08:57:00.000+02:00,15,4,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/12336283,1
"Panthera leo (Linnaeus, 1758)",KE,-0.214676,36.139039,2015-05-23T16:27:00.000+02:00,23,5,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/12489718,1
"Panthera leo (Linnaeus, 1758)",KE,-0.225092,36.109449,2015-05-16T17:10:00.000+02:00,16,5,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/12490164,1
"Panthera leo (Linnaeus, 1758)",UG,2.202125,31.55221,2021-12-07T22:36:00.000+01:00,7,12,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/125237238,1
"Panthera leo (Linnaeus, 1758)",KE,0.348666,36.849201,2022-07-03T21:39:00.000+02:00,3,7,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/125271563,1
"Panthera leo (Linnaeus, 1758)",UG,-0.554572,29.816336,2022-06-18T21:00:30.000+02:00,18,6,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/125572255,1
"Panthera leo (Linnaeus, 1758)",KE,0.154643,36.95269,2018-02-22T16:23:00.000+01:00,22,2,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/126177860,1
"Panthera leo (Linnaeus, 1758)",KE,-2.023095,38.498763,2017-02-27T00:00:00.000+01:00,27,2,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/12670782,1
"Panthera leo (Linnaeus, 1758)",KE,0.642443,37.627983,2022-06-19T00:00:00.000+02:00,19,6,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/127893237,1
"Panthera leo (Linnaeus, 1758)",UG,-0.149099,30.108165,2020-01-11T18:38:00.000+01:00,11,1,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/127974101,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.204606,35.721087,2006-11-12T15:19:15.000+01:00,12,11,2006,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/12992968,1
"Panthera leo (Linnaeus, 1758)",UG,-0.761548,29.681248,2014-01-30T12:06:00.000+01:00,30,1,2014,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/130222666,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.432156,34.930073,2018-04-12T04:18:00.000+02:00,12,4,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13038798,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.423183,34.920988,2018-04-12T06:40:00.000+02:00,12,4,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13063056,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.185604,35.446601,2009-09-30T02:04:00.000+02:00,30,9,2009,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13078167,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.129639,35.467741,2009-09-30T06:28:00.000+02:00,30,9,2009,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13078259,1
"Panthera leo (Linnaeus, 1758)",KE,-1.388561,35.327955,2018-06-04T13:50:28.000+02:00,4,6,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13171232,1
"Panthera leo (Linnaeus, 1758)",TZ,-7.373405,37.157517,2018-05-28T10:42:00.000+02:00,28,5,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13293285,1
"Panthera leo (Linnaeus, 1758)",ZA,-28.100065,32.033175,2022-09-08T09:09:00.000+02:00,8,9,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/134253222,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.221427,30.870283,2022-09-10T08:55:37.000+02:00,10,9,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/134407912,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.757601,35.009838,2018-04-13T01:45:00.000+02:00,13,4,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13685951,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.679726,35.080447,2018-04-12T23:59:00.000+02:00,12,4,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13685968,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.651265,35.030706,2018-04-13T06:43:00.000+02:00,13,4,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13686332,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.166768,35.215822,2018-06-17T00:22:00.000+02:00,17,6,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13850574,1
"Panthera leo (Linnaeus, 1758)",UG,-0.758443,29.775566,2018-01-12T01:45:00.000+01:00,12,1,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/13965565,1
"Panthera leo (Linnaeus, 1758)",TZ,-8.744713,34.470266,2020-11-04T10:38:00.000+01:00,4,11,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/143944443,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.059829,35.435501,2018-07-12T07:14:00.000+02:00,12,7,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/14427249,1
"Panthera leo (Linnaeus, 1758)",UG,-0.805603,29.766481,2018-05-30T17:34:00.000+02:00,30,5,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/14456014,1
"Panthera leo (Linnaeus, 1758)",UG,2.206619,31.576708,2022-11-16T17:15:00.000+01:00,16,11,2022,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/144769643,1
"Panthera leo (Linnaeus, 1758)",TZ,-1.68342,34.916629,2018-07-15T08:33:00.000+02:00,15,7,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/14599550,1
"Panthera leo (Linnaeus, 1758)",TD,10.863639,18.238671,2023-01-22T08:50:27.000+01:00,22,1,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/147168256,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.37098,31.704004,2023-02-04T11:17:41.000+01:00,4,2,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/148171878,1
"Panthera leo (Linnaeus, 1758)",KE,-2.749356,37.234613,2023-01-26T18:51:00.000+01:00,26,1,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/150306289,1
"Panthera leo (Linnaeus, 1758)",UG,-0.07583,30.179705,2023-02-24T10:11:00.000+01:00,24,2,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/151056170,1
"Panthera leo (Linnaeus, 1758)",BW,-19.518056,23.320294,2015-02-11T07:24:00.000+01:00,11,2,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15180224,1
"Panthera leo (Linnaeus, 1758)",TZ,-4.086005,36.165785,2018-07-08T00:00:00.000+02:00,8,7,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15187416,1
"Panthera leo (Linnaeus, 1758)",UG,2.285578,31.591142,2018-06-23T00:35:07.000+02:00,23,6,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15323156,1
"Panthera leo (Linnaeus, 1758)",UG,2.292693,31.769216,2018-06-22T00:46:18.000+02:00,22,6,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15323288,1
"Panthera leo (Linnaeus, 1758)",KE,-1.271833,35.149571,2018-07-27T10:38:00.000+02:00,27,7,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15734656,1
"Panthera leo (Linnaeus, 1758)",KE,-1.359915,35.167114,2018-07-27T11:42:00.000+02:00,27,7,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15734669,1
"Panthera leo (Linnaeus, 1758)",KE,0.023181,36.884519,2018-08-03T17:58:00.000+02:00,3,8,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15766978,1
"Panthera leo (Linnaeus, 1758)",KE,0.046249,36.984097,2018-08-05T09:48:00.000+02:00,5,8,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15768589,1
"Panthera leo (Linnaeus, 1758)",NA,-19.583018,12.613009,2023-04-28T11:41:00.000+02:00,28,4,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/157993205,1
"Panthera leo (Linnaeus, 1758)",KE,0.019144,36.867274,2018-08-09T18:00:00.000+02:00,9,8,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/15825800,1
"Panthera leo (Linnaeus, 1758)",UG,-0.043872,29.843125,2023-05-01T10:02:34.000+02:00,1,5,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/158554432,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.790684,36.144008,2023-04-02T12:36:00.000+02:00,2,4,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/159023289,1
"Panthera leo (Linnaeus, 1758)",UG,2.315013,31.512649,2015-09-07T00:00:00.000+02:00,7,9,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/159385535,1
"Panthera leo (Linnaeus, 1758)",UG,2.234957,31.853716,2019-08-18T14:15:00.000+02:00,18,8,2019,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/162281215,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.135822,35.429388,2018-08-19T17:37:02.000+02:00,19,8,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16259069,1
"Panthera leo (Linnaeus, 1758)",KE,-1.348431,36.803122,2023-05-21T07:47:08.000+02:00,21,5,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/162827843,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.073025,35.430813,2018-08-09T10:59:00.000+02:00,9,8,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16434119,1
"Panthera leo (Linnaeus, 1758)",ZA,-28.599973,29.949239,2023-05-19T15:38:00.000+02:00,19,5,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/165144068,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.058185,35.452652,2010-08-09T11:03:00.000+02:00,9,8,2010,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16591813,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.141989,35.435222,2010-08-09T11:03:00.000+02:00,9,8,2010,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16591814,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.049979,34.929083,2018-01-06T09:17:00.000+01:00,6,1,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16657100,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.073273,34.971638,2018-02-10T07:20:00.000+01:00,10,2,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16657709,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.267113,35.498325,2018-09-08T09:42:00.000+02:00,8,9,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16701373,1
"Panthera leo (Linnaeus, 1758)",BJ,11.158447,1.509784,2018-09-19T16:51:44.000+02:00,19,9,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16851705,1
"Panthera leo (Linnaeus, 1758)",TZ,-1.406993,34.883263,2017-10-15T07:40:00.000+02:00,15,10,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/16874490,1
"Panthera leo (Linnaeus, 1758)",ET,8.991588,40.09879,2017-02-07T00:00:00.000+01:00,7,2,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/170934844,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.70626,34.959664,2017-10-13T16:00:00.000+02:00,13,10,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17121952,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.426131,35.759129,2017-10-09T05:14:00.000+02:00,9,10,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17122092,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.733561,34.608243,2017-08-26T09:10:00.000+02:00,26,8,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17176543,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.068057,34.239026,2018-08-14T19:33:01.000+02:00,14,8,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17201494,1
"Panthera leo (Linnaeus, 1758)",CD,3.704505,29.411122,2018-10-07T16:56:13.000+02:00,7,10,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17284144,1
"Panthera leo (Linnaeus, 1758)",NA,-18.143633,21.747202,2023-07-07T11:35:36.000+02:00,7,7,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/173232795,1
"Panthera leo (Linnaeus, 1758)",KE,-0.154732,37.956307,2023-07-20T11:12:10.000+02:00,20,7,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/173953042,1
"Panthera leo (Linnaeus, 1758)",KE,-0.081193,37.994604,2023-07-21T17:57:12.000+02:00,21,7,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/174113935,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.161925,30.652896,2023-07-03T10:32:00.000+02:00,3,7,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/175405430,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.099252,30.704807,2023-07-05T07:40:00.000+02:00,5,7,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/175408070,1
"Panthera leo (Linnaeus, 1758)",KE,-1.321968,36.899471,2017-01-26T13:15:00.000+01:00,26,1,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17553803,1
"Panthera leo (Linnaeus, 1758)",KE,0.38491,37.210621,2023-08-05T18:46:34.000+02:00,5,8,2023,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/176945992,1
"Panthera leo (Linnaeus, 1758)",KE,-1.201913,36.999957,2017-12-29T19:37:00.000+01:00,29,12,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17890878,1
"Panthera leo (Linnaeus, 1758)",KE,-1.375494,36.888401,2017-12-29T19:37:00.000+01:00,29,12,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/17890879,1
